0.98	-0.00678928
0.981	-0.0117877
0.982	-0.0200594
0.983	-0.033456
0.984	-0.0546923
0.985	-0.0876301
0.986	-0.137616
0.987	-0.211809
0.988	-0.319529
0.989	-0.472445
0.99	-0.684672
0.991	-0.97251
0.992	-1.35394
0.993	-1.84753
0.994	-2.471
0.995	-3.23948
0.996	-4.16276
0.997	-5.24381
0.998	-6.47582
0.999	-7.84126
1	-9.31105
1.001	-10.8462
1.002	-12.4004
1.003	-13.9244
1.004	-15.375
1.005	-16.7216
1.006	-17.9587
1.007	-19.1171
1.008	-20.2739
1.009	-21.5641
1.01	-23.1917
1.011	-25.4314
1.012	-28.6319
1.013	-33.2114
1.014	-39.6444
1.015	-48.4398
1.016	-60.11
1.017	-75.1301
1.018	-93.8867
1.019	-116.623
1.02	-143.384
1.021	-173.959
1.022	-207.849
1.023	-244.241
1.024	-282.019
1.025	-319.802
1.026	-356.016
1.027	-388.994
1.028	-417.096
1.029	-438.843
1.03	-453.038
1.031	-458.878
1.032	-456.022
1.033	-444.626
1.034	-425.323
1.035	-399.169
1.036	-367.541
1.037	-332.02
1.038	-294.261
1.039	-255.865
1.04	-218.272
1.041	-182.681
1.042	-150.002
1.043	-120.84
1.044	-95.5063
1.045	-74.0565
1.046	-56.3381
1.047	-42.0484
1.048	-30.7896
1.049	-22.119
1.05	-15.5895
1.051	-10.7793
1.052	-7.31177
1.053	-4.86467
1.054	-3.17315
1.055	-2.02665
1.056	-1.26284
1.057	-0.759623
1.058	-0.426877
1.059	-0.198369
1.06	-0.02451
1.061	0.13405
1.062	0.311963
1.063	0.544034
1.064	0.869536
1.065	1.33611
1.066	2.00329
1.067	2.9455
1.068	4.25437
1.069	6.03994
1.07	8.43039
1.071	11.5692
1.072	15.6103
1.073	20.71
1.074	27.0153
1.075	34.6496
1.076	43.6967
1.077	54.1824
1.078	66.0588
1.079	79.1882
1.08	93.3365
1.081	108.169
1.082	123.258
1.083	138.098
1.084	152.132
1.085	164.784
1.086	175.497
1.087	183.774
1.088	189.217
1.089	191.556
1.09	190.674
1.091	186.616
1.092	179.584
1.093	169.92
1.094	158.082
1.095	144.604
1.096	130.059
1.097	115.016
1.098	100.01
1.099	85.5027
1.1	71.8756
1.101	59.4077
1.102	48.28
1.103	38.579
1.104	30.3106
1.105	23.4152
1.106	17.7854
1.107	13.2828
1.108	9.75374
1.109	7.04236
1.11	4.99949
1.111	3.48973
1.112	2.39508
1.113	1.61625
1.114	1.0724
1.115	0.699624
1.116	0.448781
1.117	0.28305
1.118	0.175531
1.119	0.10703
1.12	0.0641677
1.121	0.0378258
1.122	0.0219241
1.123	0.0124944
1.124	0.00700108
1.125	0.00385728
1.126	0.00208956
1.127	0.00111299
1.128	0.000582891
1.129	0.000300152
1.13	0.00015197
1.131	7.56541e-05
1.132	3.70311e-05
1.133	1.78214e-05
1.134	8.43115e-06
1.135	3.91779e-06
1.136	1.78061e-06
1.137	7.74328e-07
1.138	2.82892e-07
1.139	-8.45678e-09
1.14	-2.89741e-07
1.141	-7.35872e-07
1.142	-1.60382e-06
1.143	-3.36447e-06
1.144	-6.92806e-06
1.145	-1.40563e-05
1.146	-2.81195e-05
1.147	-5.54736e-05
1.148	-0.000107924
1.149	-0.000207065
1.15	-0.000391786
1.151	-0.000731054
1.152	-0.00134526
1.153	-0.00244128
1.154	-0.00436903
1.155	-0.00771097
1.156	-0.0134211
1.157	-0.023037
1.158	-0.0389958
1.159	-0.0650977
1.16	-0.107169
1.161	-0.173993
1.162	-0.278578
1.163	-0.439866
1.164	-0.684935
1.165	-1.0518
1.166	-1.59285
1.167	-2.37888
1.168	-3.50368
1.169	-5.08901
1.17	-7.28952
1.171	-10.2973
1.172	-14.3449
1.173	-19.7075
1.174	-26.7005
1.175	-35.6752
1.176	-47.0075
1.177	-61.0837
1.178	-78.2779
1.179	-98.9259
1.18	-123.292
1.181	-151.536
1.182	-183.677
1.183	-219.558
1.184	-258.821
1.185	-300.888
1.186	-344.96
1.187	-390.02
1.188	-434.872
1.189	-478.181
1.19	-518.535
1.191	-554.525
1.192	-584.817
1.193	-608.24
1.194	-623.859
1.195	-631.035
1.196	-629.472
1.197	-619.235
1.198	-600.746
1.199	-574.755
1.2	-542.288
1.201	-504.584
1.202	-463.013
1.203	-418.995
1.204	-373.921
1.205	-329.085
1.206	-285.623
1.207	-244.474
1.208	-206.361
1.209	-171.783
1.21	-141.023
1.211	-114.17
1.212	-91.1537
1.213	-71.7712
1.214	-55.7292
1.215	-42.6748
1.216	-32.2267
1.217	-24.0003
1.218	-17.6268
1.219	-12.7669
1.22	-9.11921
1.221	-6.42363
1.222	-4.46233
1.223	-3.05702
1.224	-2.06534
1.225	-1.37607
1.226	-0.904161
1.227	-0.58588
1.228	-0.374391
1.229	-0.235939
1.23	-0.146632
1.231	-0.0898699
1.232	-0.0543197
1.233	-0.0323784
1.234	-0.0190331
1.235	-0.0110336
1.236	-0.00630792
1.237	-0.00355638
1.238	-0.00197736
1.239	-0.00108423
1.24	-0.000586289
1.241	-0.000312649
1.242	-0.000164422
1.243	-8.52747e-05
1.244	-4.36148e-05
1.245	-2.19991e-05
1.246	-1.09429e-05
1.247	-5.36803e-06
1.248	-2.59688e-06
1.249	-1.23891e-06
1.25	-5.82843e-07
1.251	-2.70315e-07
1.252	-1.23428e-07
1.253	-5.51208e-08
1.254	-2.32771e-08
1.255	-7.52515e-09
1.256	2.45473e-09
1.257	1.30319e-08
1.258	3.03375e-08
1.259	6.35289e-08
1.26	1.29183e-07
1.261	2.58711e-07
1.262	5.11707e-07
1.263	1.00016e-06
1.264	1.93201e-06
1.265	3.6885e-06
1.266	6.95974e-06
1.267	1.29791e-05
1.268	2.3922e-05
1.269	4.35768e-05
1.27	7.84544e-05
1.271	0.0001396
1.272	0.000245501
1.273	0.000426705
1.274	0.000733004
1.275	0.00124449
1.276	0.00208823
1.277	0.00346313
1.278	0.0056763
1.279	0.0091953
1.28	0.0147221
1.281	0.0232959
1.282	0.0364328
1.283	0.056313
1.284	0.0860263
1.285	0.129884
1.286	0.193814
1.287	0.285838
1.288	0.416637
1.289	0.600206
1.29	0.85457
1.291	1.20254
1.292	1.67246
1.293	2.29886
1.294	3.12304
1.295	4.1932
1.296	5.56439
1.297	7.29783
1.298	9.45967
1.299	12.1188
1.3	15.3444
1.301	19.2018
1.302	23.7487
1.303	29.0297
1.304	35.0711
1.305	41.8754
1.306	49.4167
1.307	57.6358
1.308	66.4381
1.309	75.6908
1.31	85.2264
1.311	94.8444
1.312	104.316
1.313	113.395
1.314	121.828
1.315	129.359
1.316	135.755
1.317	140.805
1.318	144.339
1.319	146.235
1.32	146.429
1.321	144.912
1.322	141.738
1.323	137.017
1.324	130.907
1.325	123.612
1.326	115.361
1.327	106.405
1.328	96.9998
1.329	87.3941
1.33	77.8217
1.331	68.489
1.332	59.5726
1.333	51.2126
1.334	43.5121
1.335	36.5382
1.336	30.3242
1.337	24.8734
1.338	20.1644
1.339	16.1563
1.34	12.7938
1.341	10.013
1.342	7.74516
1.343	5.9211
1.344	4.47382
1.345	3.34087
1.346	2.46571
1.347	1.79859
1.348	1.29666
1.349	0.923895
1.35	0.650615
1.351	0.452825
1.352	0.311487
1.353	0.211765
1.354	0.142289
1.355	0.0944919
1.356	0.0620178
1.357	0.0402289
1.358	0.0257895
1.359	0.016338
1.36	0.0102259
1.361	0.00631898
1.362	0.00384734
1.363	0.00229436
1.364	0.00131608
1.365	0.000683141
1.366	0.000239104
1.367	-0.000130109
1.368	-0.000519585
1.369	-0.00102524
1.37	-0.001763
1.371	-0.00289022
1.372	-0.00463222
1.373	-0.00731708
1.374	-0.0114222
1.375	-0.0176374
1.376	-0.0269475
1.377	-0.0407427
1.378	-0.0609616
1.379	-0.0902651
1.38	-0.132269
1.381	-0.191808
1.382	-0.275263
1.383	-0.390927
1.384	-0.54943
1.385	-0.764195
1.386	-1.05186
1.387	-1.43277
1.388	-1.93133
1.389	-2.57633
1.39	-3.40096
1.391	-4.44288
1.392	-5.74349
1.393	-7.34745
1.394	-9.30125
1.395	-11.6514
1.396	-14.4429
1.397	-17.7152
1.398	-21.5007
1.399	-25.8201
1.4	-30.6795
1.401	-36.0672
1.402	-41.9483
1.403	-48.2657
1.404	-54.9357
1.405	-61.8469
1.406	-68.8633
1.407	-75.8234
1.408	-82.5458
1.409	-88.8327
1.41	-94.4778
1.411	-99.273
1.412	-103.014
1.413	-105.515
1.414	-106.607
1.415	-106.16
1.416	-104.073
1.417	-100.289
1.418	-94.7984
1.419	-87.6334
1.42	-78.8777
1.421	-68.652
1.422	-57.1208
1.423	-44.4794
1.424	-30.9504
1.425	-16.777
1.426	-2.21321
1.427	12.4823
1.428	27.0509
1.429	41.246
1.43	54.8321
1.431	67.5948
1.432	79.3437
1.433	89.9115
1.434	99.163
1.435	106.992
1.436	113.324
1.437	118.117
1.438	121.362
1.439	123.079
1.44	123.321
1.441	122.165
1.442	119.716
1.443	116.098
1.444	111.456
1.445	105.944
1.446	99.7279
1.447	92.9759
1.448	85.8524
1.449	78.5181
1.45	71.1218
1.451	63.7971
1.452	56.6601
1.453	49.8068
1.454	43.3112
1.455	37.2254
1.456	31.5789
1.457	26.3802
1.458	21.6178
1.459	17.2621
1.46	13.2681
1.461	9.57748
1.462	6.1213
1.463	2.82286
1.464	-0.399743
1.465	-3.63086
1.466	-6.95445
1.467	-10.4513
1.468	-14.1963
1.469	-18.2555
1.47	-22.6838
1.471	-27.5213
1.472	-32.7917
1.473	-38.4992
1.474	-44.6281
1.475	-51.1391
1.476	-57.9712
1.477	-65.0396
1.478	-72.2405
1.479	-79.4497
1.48	-86.5304
1.481	-93.3315
1.482	-99.7004
1.483	-105.483
1.484	-110.534
1.485	-114.72
1.486	-117.928
1.487	-120.068
1.488	-121.08
1.489	-120.935
1.49	-119.639
1.491	-117.227
1.492	-113.768
1.493	-109.357
1.494	-104.115
1.495	-98.1788
1.496	-91.6975
1.497	-84.8265
1.498	-77.7225
1.499	-70.5334
1.5	-63.3996
1.501	-56.443
1.502	-49.7706
1.503	-43.4681
1.504	-37.6025
1.505	-32.218
1.506	-27.342
1.507	-22.9835
1.508	-19.1368
1.509	-15.7839
1.51	-12.8969
1.511	-10.4415
1.512	-8.37845
1.513	-6.66645
1.514	-5.2642
1.515	-4.1314
1.516	-3.23055
1.517	-2.52729
1.518	-1.99128
1.519	-1.5963
1.52	-1.32032
1.521	-1.14537
1.522	-1.05725
1.523	-1.04514
1.524	-1.10123
1.525	-1.2202
1.526	-1.39871
1.527	-1.63496
1.528	-1.92815
1.529	-2.27802
1.53	-2.68439
1.531	-3.14675
1.532	-3.66381
1.533	-4.23321
1.534	-4.85123
1.535	-5.51251
1.536	-6.21002
1.537	-6.93484
1.538	-7.67655
1.539	-8.42286
1.54	-9.16033
1.541	-9.87454
1.542	-10.5506
1.543	-11.1733
1.544	-11.7286
1.545	-12.2026
1.546	-12.5838
1.547	-12.8623
1.548	-13.0308
1.549	-13.0849
1.55	-13.0231
1.551	-12.8468
1.552	-12.5606
1.553	-12.1717
1.554	-11.6894
1.555	-11.1254
1.556	-10.4923
1.557	-9.80372
1.558	-9.07287
1.559	-8.31274
1.56	-7.53438
1.561	-6.74705
1.562	-5.9567
1.563	-5.16567
1.564	-4.3716
1.565	-3.5666
1.566	-2.73613
1.567	-1.85796
1.568	-0.900699
1.569	0.177691
1.57	1.43166
1.571	2.93007
1.572	4.75829
1.573	7.02068
1.574	9.84251
1.575	13.3726
1.576	17.785
1.577	23.2806
1.578	30.0876
1.579	38.4613
1.58	48.6826
1.581	61.0537
1.582	75.8959
1.583	93.5374
1.584	114.307
1.585	138.524
1.586	166.48
1.587	198.424
1.588	234.549
1.589	274.967
1.59	319.7
1.591	368.654
1.592	421.612
1.593	478.214
1.594	537.959
1.595	600.199
1.596	664.132
1.597	728.848
1.598	793.29
1.599	856.343
1.6	916.813
1.601	973.489
1.602	1025.18
1.603	1070.74
1.604	1109.15
1.605	1139.5
1.606	1161.05
1.607	1173.3
1.608	1175.94
1.609	1168.9
1.61	1152.36
1.611	1126.73
1.612	1092.61
1.613	1050.82
1.614	1002.33
1.615	948.223
1.616	889.668
1.617	827.872
1.618	764.04
1.619	699.336
1.62	634.863
1.621	571.587
1.622	510.398
