0.5	0
0.501	0
0.502	0
0.503	0
0.504	0
0.505	0
0.506	0
0.507	0
0.508	0
0.509	0
0.51	0
0.511	0
0.512	0
0.513	0
0.514	0
0.515	0
0.516	0
0.517	0
0.518	0
0.519	0
0.52	0
0.521	0
0.522	0
0.523	0
0.524	0
0.525	0
0.526	0
0.527	0
0.528	0
0.529	0
0.53	0
0.531	0
0.532	0
0.533	0
0.534	0
0.535	0
0.536	0
0.537	0
0.538	0
0.539	0
0.54	0
0.541	0
0.542	0
0.543	0
0.544	0
0.545	0
0.546	1.30335e-319
0.547	2.23216e-316
0.548	3.70191e-313
0.549	5.9123e-310
0.55	9.09329e-307
0.551	1.34685e-303
0.552	1.9211e-300
0.553	2.63884e-297
0.554	3.49068e-294
0.555	4.44672e-291
0.556	5.4551e-288
0.557	6.44464e-285
0.558	7.33209e-282
0.559	8.03323e-279
0.56	8.47589e-276
0.561	8.6122e-273
0.562	8.42705e-270
0.563	7.94091e-267
0.564	7.20606e-264
0.565	6.29737e-261
0.566	5.29972e-258
0.567	4.29517e-255
0.568	3.35228e-252
0.569	2.51961e-249
0.57	1.82373e-246
0.571	1.27122e-243
0.572	8.53321e-241
0.573	5.51618e-238
0.574	3.43398e-235
0.575	2.05868e-232
0.576	1.18854e-229
0.577	6.60804e-227
0.578	3.53805e-224
0.579	1.82427e-221
0.58	9.05829e-219
0.581	4.33148e-216
0.582	1.99462e-213
0.583	8.8454e-211
0.584	3.77753e-208
0.585	1.55357e-205
0.586	6.153e-203
0.587	2.3468e-200
0.588	8.61982e-198
0.589	3.04898e-195
0.59	1.03859e-192
0.591	3.40694e-190
0.592	1.07626e-187
0.593	3.27421e-185
0.594	9.59242e-183
0.595	2.70634e-180
0.596	7.35308e-178
0.597	1.92393e-175
0.598	4.84779e-173
0.599	1.17633e-170
0.6	2.74884e-168
0.601	6.18589e-166
0.602	1.34057e-163
0.603	2.79774e-161
0.604	5.62289e-159
0.605	1.08829e-156
0.606	2.02844e-154
0.607	3.64095e-152
0.608	6.2936e-150
0.609	1.04765e-147
0.61	1.67945e-145
0.611	2.5927e-143
0.612	3.8545e-141
0.613	5.51847e-139
0.614	7.60855e-137
0.615	1.01022e-134
0.616	1.29172e-132
0.617	1.59056e-130
0.618	1.8861e-128
0.619	2.15384e-126
0.62	2.36862e-124
0.621	2.50848e-122
0.622	2.55835e-120
0.623	2.5127e-118
0.624	2.37659e-116
0.625	2.16472e-114
0.626	1.89881e-112
0.627	1.60397e-110
0.628	1.3048e-108
0.629	1.02217e-106
0.63	7.71144e-105
0.631	5.6025e-103
0.632	3.91977e-101
0.633	2.64103e-99
0.634	1.71363e-97
0.635	1.07077e-95
0.636	6.4433e-94
0.637	3.73382e-92
0.638	2.08368e-90
0.639	1.1198e-88
0.64	5.79543e-87
0.641	2.88844e-85
0.642	1.38635e-83
0.643	6.40791e-82
0.644	2.85228e-80
0.645	1.22265e-78
0.646	5.04713e-77
0.647	2.00641e-75
0.648	7.6812e-74
0.649	2.83186e-72
0.65	1.00542e-70
0.651	3.43759e-69
0.652	1.13187e-67
0.653	3.58897e-66
0.654	1.09592e-64
0.655	3.22269e-63
0.656	9.12624e-62
0.657	2.48885e-60
0.658	6.5364e-59
0.659	1.65315e-57
0.66	4.02641e-56
0.661	9.44402e-55
0.662	2.13319e-53
0.663	4.64018e-52
0.664	9.72016e-51
0.665	1.96085e-49
0.666	3.80934e-48
0.667	7.12669e-47
0.668	1.28398e-45
0.669	2.22773e-44
0.67	3.7222e-43
0.671	5.98922e-42
0.672	9.28055e-41
0.673	1.38487e-39
0.674	1.99012e-38
0.675	2.75412e-37
0.676	3.67044e-36
0.677	4.71072e-35
0.678	5.82223e-34
0.679	6.92986e-33
0.68	7.94315e-32
0.681	8.76788e-31
0.682	9.32028e-30
0.683	9.54106e-29
0.684	9.40583e-28
0.685	8.92958e-27
0.686	8.1639e-26
0.687	7.18783e-25
0.688	6.0944e-24
0.689	4.97619e-23
0.69	3.91288e-22
0.691	2.96298e-21
0.692	2.1607e-20
0.693	1.51738e-19
0.694	1.02618e-18
0.695	6.68329e-18
0.696	4.19168e-17
0.697	2.53174e-16
0.698	1.47259e-15
0.699	8.24861e-15
0.7	4.4495e-14
0.701	2.3114e-13
0.702	1.1563e-12
0.703	5.57059e-12
0.704	2.58442e-11
0.705	1.15467e-10
0.706	4.96808e-10
0.707	2.0585e-09
0.708	8.21384e-09
0.709	3.15627e-08
0.71	1.16798e-07
0.711	4.16227e-07
0.712	1.42843e-06
0.713	4.72084e-06
0.714	1.5025e-05
0.715	4.60511e-05
0.716	0.000135925
0.717	0.000386361
0.718	0.0010576
0.719	0.00278791
0.72	0.00707737
0.721	0.0173021
0.722	0.0407339
0.723	0.0923524
0.724	0.201638
0.725	0.423966
0.726	0.858465
0.727	1.67397
